Name	SRR24466374	SRR24466375	SRR24466376	SRR24466377	SRR24466378	SRR24466379	SRR24466380	SRR24466381	SRR24466382	SRR24466383	SRR24466384	SRR24466385	SRR24466386	SRR24466387	SRR24466388	SRR24466389	SRR24466390	SRR24466391
YBR150C	6.29127	8.85035	4.5785	5.10821	5.287	6.48316	5.06761	5.34603	6.69084	5.82757	5.96255	6.25297	9.45495	2.74728	6.24315	8.49958	8.12982	8.76238
YMR294W	11.1721	12.1956	8.6953	7.13485	13.6565	12.2399	6.27453	9.52842	13.9871	9.82537	11.0603	8.97173	10.2329	7.84395	10.9978	10.9887	12.3497	10.3138
YBL010C	7.02886	11.5266	6.72546	7.93301	5.59158	13.814	8.54837	10.0901	8.01554	10.4382	12.5303	9.31825	14.6143	3.26744	9.97581	14.1859	10.5141	14.458
YHR090C	8.19914	14.329	10.4855	8.55474	7.19528	15.2696	9.11744	10.9274	10.6321	11.893	14.3016	10.32	19.0218	5.24465	12.3216	20.3002	15.0012	19.6874
YFR014C	22.3713	22.0278	17.5222	18.1503	32.8949	17.4835	19.4893	24.1686	42.1823	27.6057	35.5394	21.2322	44.3687	22.0719	24.7238	37.3891	45.7367	44.6372
YDL015C	149.862	207.59	128.422	134.262	84.073	163.894	152.928	164.559	103.318	199.831	138.514	144.343	205.411	63.8192	142.126	160.57	166.076	174.712
YKR106W	0.260699	0.306988	0.265626	0.105401	0.088219	0.31411	0.080712	0.207095	0.067641	0.338884	0.331309	0.403814	0.280115	0.174424	0.218706	0.47999	0.421422	0.422901
YGL029W	206.821	108.377	270.696	216.239	126.331	221.187	182.474	117.652	95.4372	179.692	68.2206	181.121	78.1483	111.569	216.181	88.3087	59.6593	144.073
YBR147W	92.5074	67.0547	104.506	45.5235	162.899	44.7973	33.4389	38.3197	109.335	73.0711	102.252	92.3788	86.8938	153.065	106.906	90.0465	115.169	127.835
YBL068W	11.7858	16.732	15.8195	15.0316	6.64437	23.1535	12.0102	12.2863	9.58702	20.1962	12.1748	14.8145	17.566	5.35059	20.8543	19.9838	12.0832	28.0301
YBR080C	11.361	21.9329	10.3066	10.8916	9.6515	19.0037	12.1281	16.4003	13.1205	16.9014	18.2305	14.6688	23.626	6.12745	16.6003	22.9921	19.1439	22.0052
YKR020W	13.7669	27.2307	18.5767	14.4946	14.6855	33.3152	16.2719	25.3339	14.8421	19.4157	34.3569	16.1103	31.4938	9.62899	19.4343	27.983	34.2723	27.0543
YMR062C	217.907	636.969	470.953	168.82	247.983	713.886	141.2	164.599	180.648	241.358	419.291	419.676	312.296	121.427	334.433	291.232	476.715	458.114
YMR313C	17.5174	28.4526	14.6722	13.6365	12.8039	26.3407	18.1011	21.4439	16.3766	20.0933	17.7431	17.3954	25.7643	6.4485	13.9052	14.9522	21.9288	20.7568
YBR259W	6.52238	10.1727	6.84615	6.01579	7.97844	9.08535	4.89337	7.88107	7.38894	6.29795	5.16257	7.05108	7.46165	4.85076	8.20119	7.24164	8.29183	8.62563
YDR014W-A	1.4794	1.50031	1.21815	1.00239	1.28008	1.33515	1.14636	1.92332	1.69669	1.75203	2.31268	0.737365	1.54987	0.478052	1.02192	1.54692	2.71181	0.714478
YBR225W	4.07428	7.44435	4.25632	3.12221	3.95465	5.92586	3.46708	4.6437	4.99292	4.96174	5.56257	4.26913	6.64655	1.65532	3.86554	6.90491	7.05689	7.32922
YOR213C	11.9905	18.7268	17.8355	12.547	13.8257	28.0917	13.5029	14.6361	12.1324	13.4868	14.8737	15.2541	16.6686	7.63331	15.0949	14.3176	14.8068	18.4172
YKL105C	7.73062	11.4496	6.52074	5.90792	4.40784	7.23117	5.88433	7.51101	6.29108	8.69651	9.40109	8.0945	9.35708	2.30292	5.64411	7.76006	10.2558	8.25264
YBR201W	57.8418	58.1692	62.7397	60.7842	96.4413	64.4523	65.4298	73.1162	80.1985	55.5887	55.308	55.9075	61.568	48.5175	59.8627	52.6365	61.422	60.4637
YBR234C	45.7653	69.0084	39.202	43.7899	32.2369	72.6365	50.5762	62.4575	46.3364	82.4665	86.293	49.2726	115.561	24.1788	68.5824	117.35	77.4942	92.5706
YEL072W	22.7304	17.2531	9.29599	18.4736	7.48724	17.1571	12.2455	12.4582	9.75528	32.5292	18.3919	16.4513	26.4627	10.2746	23.4744	25.3987	16.8294	23.0513
YNL141W	4.47601	5.53085	8.55305	4.34752	1.42962	7.61673	3.58859	2.5913	3.34158	8.2415	5.15409	7.82595	7.57019	1.41654	12.5857	6.6054	3.2241	17.0158
YBR257W	26.6186	21.5969	25.6401	18.2536	40.5935	23.4761	15.2985	19.0764	34.5891	16.8113	14.7306	18.2804	19.8895	25.9018	39.9093	24.2824	16.867	25.7013
YNL091W	10.4894	19.2639	11.6096	9.06804	7.29518	15.4488	10.1729	11.6219	10.4342	14.355	15.4145	14.2983	16.4269	4.78308	15.3994	16.9503	17.0169	17.6307
YCL051W	12.7927	15.4626	8.60336	10.55	10.4306	13.4253	10.7198	11.2251	14.9844	14.0407	16.3219	12.6483	17.2719	7.10969	13.8847	18.7295	17.5131	18.7063
YDL031W	3.44989	5.11318	4.01551	2.56633	1.30307	6.6803	2.3981	3.29178	2.13105	4.2879	3.1024	3.65972	3.37112	1.23294	4.26147	4.14241	2.44322	5.86651
YFR054C	0.234928	0.82606	0.437824	0.285386	0.4083	0.519326	0.408432	0.344187	0.446744	0.29421	0.739827	0.719334	0.367011	0.503271	0.182772	0.448336	0.664875	0.794248
YNL176C	10.5014	13.3004	9.95373	9.51689	5.90525	15.0152	11.5039	9.82856	8.67423	12.1101	13.1687	12.7085	14.3926	3.36358	12.437	14.9774	10.3045	14.0768
YER180C	11.6298	18.3956	10.946	9.15673	7.90501	18.3097	11.136	13.4389	8.84548	12.6645	14.1513	12.7701	17.216	5.15283	14.4184	14.585	16.8577	14.3513
YGR222W	76.1084	50.2592	41.6655	54.4994	82.0019	47.2966	45.9458	45.8158	67.1935	58.3256	39.4381	42.6358	49.4501	59.662	58.5723	51.0341	55.4907	50.7975
YDL024C	0.45978	1.14589	0.672946	0.499841	0.855367	1.1088	0.60125	0.745116	0.761544	0.688553	1.26341	0.904886	1.497	0.47137	0.812621	1.04096	1.33528	0.939503
YBR140C	6.15514	18.7759	6.32878	4.83485	6.76649	11.4798	3.30562	5.23082	12.2959	4.93022	6.71701	5.69428	6.22763	3.13689	5.92424	7.29429	12.3384	6.39042
YFR019W	6.58165	10.482	5.02459	5.35275	4.73549	6.78864	5.92047	5.75174	7.52051	5.00483	5.55818	5.10105	5.83127	2.35917	4.4688	5.84734	7.19137	5.68468
YLR177W	33.8396	45.6348	15.9784	33.5062	56.9948	38.7449	39.1465	52.4088	81.8762	41.3082	69.728	27.3678	79.0147	25.2585	36.2753	71.1463	86.1119	72.0812
YBR172C	9.8803	16.634	11.09	7.01091	4.13993	16.5475	8.74804	10.5137	5.96476	11.8201	10.737	11.9116	10.8987	3.76605	12.121	12.8238	9.11874	14.2489
YML062C	22.0065	23.6361	18.6659	14.4407	26.3721	20.3708	13.2172	16.2583	24.5999	19.9934	23.7165	16.3467	20.7314	16.3102	25.5667	23.5558	25.7135	24.6532
YER113C	12.8962	16.3907	10.6074	9.75219	7.12234	14.1097	10.9109	11.4506	6.89657	15.748	10.2234	11.7993	14.122	4.68685	9.57284	9.88	13.1292	12.6721
YCL050C	117.969	225.71	101.352	120.919	109.065	202.67	120.77	214.567	121.768	221.534	263.24	136.704	366.556	90.4724	242.861	369.19	195.219	226.294
YBR137W	45.2283	61.4387	36.2582	47.0958	62.7505	71.6655	41.2441	64.2261	65.3905	59.8479	79.7683	41.1008	79.928	45.0777	66.4866	79.7184	70.7865	58.8062
YBR095C	10.2551	12.4864	9.54769	9.3482	10.2308	13.2882	8.54444	11.2468	15.4779	12.2367	12.3994	8.91772	14.1849	5.56275	13.1168	13.6999	13.5094	14.6599
YDL210W	0.760751	1.48432	0.768909	1.20087	1.08966	1.4322	1.20481	1.02703	1.05128	1.02428	1.45266	0.952776	2.06014	0.68778	0.902497	0.931029	1.41547	0.68865
YNL187W	2.42293	6.17357	4.50872	2.24367	1.70581	7.92006	2.76592	4.53732	2.03098	4.29845	6.6905	4.85407	7.19229	1.54543	5.39103	5.90217	5.4846	6.57834
YGR081C	20.0722	28.8559	25.6221	17.6125	9.97461	33.281	14.028	19.7803	13.0131	20.9191	15.8112	18.0841	18.0535	7.26151	19.8035	18.3124	12.7938	29.7878
YLR409C	3.12979	3.98868	2.94755	2.50577	0.765472	5.25945	2.08652	2.43861	1.69171	3.89897	2.44995	3.05775	3.28756	0.998039	5.48147	4.58601	1.35185	5.38252
YGR279C	148.004	185.368	137.493	128.334	55.5154	163.848	134.826	121.308	72.8462	192.588	183.256	152.395	239.071	37.7047	147.681	193.103	118.92	194.152
YBR133C	10.7657	17.071	8.59271	7.88185	4.9538	14.2195	8.5554	10.0872	6.95405	12.828	13.6543	11.702	14.4135	3.59885	10.4759	12.8579	12.8333	13.2121
YLL010C	16.5975	27.5309	16.0434	12.4427	8.75903	28.9614	15.4133	17.8213	12.4606	23.2509	22.9988	18.4561	29.6076	5.96223	18.3712	25.2411	23.1651	30.5376
YDR121W	7.85026	17.4225	10.4903	12.4811	4.04193	18.4941	8.65441	10.3904	6.17094	19.9218	14.7621	10.483	20.3839	3.24318	17.271	24.8348	8.98289	21.9892
YFR007W	6.50825	9.66507	5.28591	5.65334	6.3573	10.0941	5.82354	9.48415	7.47502	10.1636	11.7612	7.56056	12.1658	3.89973	9.04333	9.99932	12.2597	10.2555
YDL075W	1699.8	2329.05	2152.53	1807.12	722.728	2683.83	1801.52	1698.27	963.556	2916.4	2506.43	2376.43	2739.94	703.17	2710.48	3235.58	1748.95	3241.29
YPL225W	3078.61	2197.55	2262.69	2839.82	4460.19	1690.51	2799.57	2828.31	3535.11	2224.49	1736.48	2138.29	1782.85	2510.74	1524.23	1493.66	2306.65	1576.17
YFL056C	5.96253	10.2907	6.03875	5.0968	4.75903	10.2342	5.75451	7.42505	4.7446	8.08666	8.82907	7.4546	10.1779	3.30083	7.60767	8.26144	8.40311	10.1437
YAL024C	2.49634	4.39419	2.64035	2.07696	1.38343	3.17429	1.9524	2.51893	1.70294	2.67635	2.4034	3.04084	3.18432	0.653703	2.55838	3.14969	2.45936	3.58859
YKR059W	144.639	205.835	159.361	141.244	57.6016	201.319	134.104	142.274	91.6392	226.913	194.59	202.818	229.506	51.0444	241.908	260.398	126.351	278.182
YBR131W	3.15583	4.92193	3.32984	2.48659	2.22866	5.56251	2.56048	3.22687	2.24044	3.6148	3.1427	3.51508	4.39855	1.45227	3.58735	3.71932	4.39912	4.09647
YBR170C	5.83378	11.0456	5.61238	4.45902	5.97708	10.836	6.39103	9.6367	8.38777	7.33141	11.2005	6.89212	14.6105	3.05941	8.12529	11.8494	12.6028	11.6314
YGL196W	17.5102	25.6658	16.2922	15.9493	20.332	26.695	12.7965	20.6066	18.1192	17.564	21.4248	17.8793	22.0793	11.6081	21.0989	21.1635	22.5619	20.4481
YBR220C	15.4098	21.7213	15.4787	12.1328	6.50159	17.3856	15.2666	15.1851	8.01692	21.0915	19.5911	18.3416	22.7724	4.44393	14.5498	15.678	15.5543	18.3597
YBR130C	20.9919	32.7789	19.5308	17.2362	13.3	27.7576	18.3249	18.3548	13.8509	26.9611	21.9996	24.0117	31.0268	7.18765	22.7302	29.3891	24.5703	31.004
YNL290W	13.554	25.4347	15.7742	17.5688	10.1078	31.5986	19.3175	21.9379	12.9423	24.7761	28.3598	20.8178	31.9019	6.4209	22.7027	31.6147	21.9509	34.3944
YOR286W	50.0063	63.1294	45.2955	49.1207	42.3862	79.9655	50.4159	63.9565	50.1154	87.4133	91.3557	55.3101	95.1553	31.8873	70.647	93.0669	89.0887	95.015
YBL087C	444.608	506.547	584.518	412.806	183.225	608.841	443.313	345.803	210.975	664.12	534.756	581.149	638.61	198.456	713.454	709.742	336.108	699.238
YBR129C	56.8547	60.3133	45.0585	50.555	66.2951	44.972	47.527	55.191	71.6666	52.2763	42.5859	49.9668	54.6649	46.265	54.9856	46.5094	70.5479	54.1541
YFL027C	6.55465	9.73997	5.94993	4.84927	5.42639	8.87042	5.08897	7.20622	6.06812	7.6612	8.61778	7.65362	11.0718	3.3062	6.97932	9.44209	10.1554	12.3739
YBR128C	8.23766	12.5244	5.60692	8.01781	10.8465	9.65947	8.53773	12.1613	14.8439	11.9753	11.5382	8.00371	17.2478	7.09394	11.0069	15.6934	18.0743	16.3256
YIL130W	7.94198	15.1169	9.67788	6.57432	5.17985	16.1058	5.69888	6.83893	4.76909	10.1666	8.68311	9.33171	9.53649	3.30449	8.62785	9.4597	9.71479	10.8343
YDR515W	11.1293	15.3753	7.98506	9.20203	15.6739	11.7536	8.47035	14.6637	16.3237	10.8103	14.1729	8.83164	12.8183	11.6398	12.6515	12.9869	18.7789	11.1938
YDR262W	60.0443	97.6005	51.1535	52.0365	47.2296	91.4936	60.6728	76.4465	61.4542	76.8687	75.2584	61.699	95.8779	22.4049	51.5623	67.812	82.4257	75.6372
YHR009C	18.4699	27.4318	15.5356	13.1324	10.7054	21.8164	14.1883	17.8374	14.3253	24.1442	30.0637	19.3308	30.2346	7.78327	23.979	33.6588	26.5675	29.0288
YKL127W	12.9793	21.179	13.039	12.6025	9.09813	22.9054	15.0647	17.9987	14.2562	16.9729	15.3497	16.8779	21.6984	4.41025	17.9988	20.7775	14.81	23.5335
YDR386W	5.47153	10.1586	6.32677	4.63769	4.30058	8.94259	4.66127	5.76597	5.29717	7.51835	6.67764	6.00193	7.46289	2.50922	6.84758	7.54555	7.31428	9.25351
YDL178W	53.6749	56.5969	48.1817	48.5995	59.5798	49.3704	47.4562	48.3878	56.9405	54.0096	42.8191	46.806	52.3942	33.3521	42.1491	37.9469	52.5273	50.8479
YCR012W	1593.88	3468.74	1841	1484.45	1409.6	4105.86	1499.1	2667.27	1776.06	2501.7	3921.58	2429.19	4199.53	1128.08	2872.48	4113.28	3165.21	3045.93
YBL104C	3.56477	6.24669	3.77895	2.54418	2.1792	6.26519	2.87762	3.48286	2.85114	3.97704	4.68531	4.14948	4.9315	1.5966	4.24112	4.76904	5.30798	4.93795
YOR181W	5.94817	8.56123	5.55839	6.57006	5.19983	9.81854	7.11676	8.50897	7.40771	9.59281	9.04463	6.68492	13.4057	3.0625	7.58448	13.6717	10.9532	13.6891
YLR265C	15.0053	20.3647	14.001	12.4184	11.7303	24.6237	12.0123	17.3163	13.7689	14.9316	10.2729	16.2843	16.5604	7.20376	18.2009	14.7726	18.5939	21.8047
YGR102C	20.9504	27.8702	20.1778	21.1398	13.6212	35.43	20.9553	22.6464	16.4048	33.6658	30.2531	23.0251	36.9604	6.98339	25.6132	34.664	29.8022	42.8848
YCR096C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR047W	26.4829	55.9591	34.241	21.9166	17.6511	72.3529	28.452	35.5014	23.4112	41.1869	44.5897	39.0644	55.5149	12.8256	51.861	50.5495	42.7033	54.7962
YIL162W	8.59419	17.7745	10.7421	7.31878	6.6888	15.8951	8.31072	37.6998	25.607	16.8437	26.9592	13.4409	30.5615	7.30364	13.8686	24.1968	28.7823	21.1443
YOL067C	7.33335	18.6096	11.2407	4.64192	4.84606	21.2264	7.87641	10.3984	6.38955	9.01731	16.4244	10.2623	19.1881	3.44502	9.19977	12.881	13.2067	15.6346
YCL038C	14.7267	21.4059	11.9759	14.2416	12.1143	17.5422	15.4719	16.2851	12.9224	14.2929	14.7134	12.7439	17.9771	7.19598	10.319	10.7502	18.5551	11.1361
YIL151C	8.29267	11.248	6.12181	5.64302	6.30394	9.83452	6.21705	6.39815	5.93189	7.96807	6.03268	6.14855	6.60003	4.03038	7.34934	7.72711	8.59885	8.3971
YDR322C-A	1921.37	1798.24	1847.35	2312.41	3091.3	1555.75	2684.29	2642.21	3386.16	1975.64	1772.59	2050	2070.12	2231.1	1096.24	1020.21	2938.54	1673.1
YMR223W	6.12289	8.50196	5.60707	4.96246	5.47364	9.87946	5.20959	6.28826	6.2935	8.43115	6.95847	6.95042	8.88696	3.48884	8.2898	7.61798	8.1298	10.6742
YMR320W	19.1351	35.9579	22.4265	21.007	13.0415	56.6486	23.7372	24.6307	14.2032	26.4342	18.5513	21.7633	28.7268	8.31405	26.3929	38.43	27.9014	24.9593
YCR072C	1.87366	3.35134	2.39431	1.79559	0.449179	5.53633	1.35013	2.44841	0.985962	2.91553	1.72367	1.77433	2.578	0.423887	2.73821	2.16271	0.815471	3.23189
YPR182W	42.7675	56.2578	43.3868	66.4248	38.476	79.6307	62.2536	73.4273	52.7394	83.8225	97.5671	64.1299	106.674	37.2486	62.7158	79.0451	67.7464	86.0036
YPL179W	19.6471	29.8615	16.667	16.8363	13.5763	26.953	16.7367	19.8688	17.5098	24.8786	24.2822	20.1437	28.833	8.56298	19.8222	27.3037	27.2628	32.7943
YDL022C-A	0	0	0	0	0	0	0	0	0	0	0.253717	0	0.431627	0	0	0.438313	0	0
YBR112C	12.8336	21.2499	13.5251	11.254	8.95166	21.3023	12.5552	12.4275	11.7584	16.9667	16.551	14.6405	20.5336	4.92146	16.0898	22.4253	16.6292	24.8454
YDL098C	34.2984	32.4177	21.7212	25.1829	55.5949	30.3126	21.4109	32.1051	51.1111	24.5555	28.1949	21.8358	31.0846	35.7342	38.3032	32.492	32.5663	32.25
YEL060C	32.565	49.2084	20.6597	38.6737	28.0303	74.6755	53.159	57.1154	44.6003	32.1622	52.053	23.4606	69.2412	13.4161	31.5548	65.6987	54.245	43.4898
YBR201C-A	44.0945	45.4229	38.6769	47.1064	67.4917	53.3776	40.1576	57.007	61.5055	46.5873	84.6256	49.4672	68.1079	71.1683	60.7985	77.5416	82.5275	58.6239
YFL016C	71.4349	83.2901	43.4678	73.8104	25.2495	73.4009	90.6597	62.7935	47.9311	120.49	85.465	58.0116	190.168	14.7862	79.0375	187.997	45.6233	85.856
YBR246W	11.0141	18.3902	13.3834	9.16062	7.28386	21.7594	14.1291	14.9693	11.1791	16.8701	19.2345	15.704	22.9209	5.68545	18.1398	20.2785	16.0234	21.8859
YHR119W	5.85822	9.63313	6.30053	4.74536	3.09253	9.24781	5.00978	5.40743	3.20523	7.52146	6.1654	7.10535	7.65374	1.8535	6.86418	7.36881	6.24415	8.81077
YGR153W	37.7622	24.9083	34.0628	60.3611	85.9947	52.2447	78.6516	72.0442	105.763	28.4161	27.0278	35.1462	22.3911	26.1734	25.4053	17.8761	33.8257	24.1315
YKR083C	321.045	295.723	322.67	360.644	526.786	260.377	342.005	375.006	468.53	284.542	318.205	333.081	245.999	327.368	191.993	177.753	368.808	245.613
YKL086W	0.707045	0.824477	1.11961	2.28714	1.33409	1.99563	1.99613	1.02045	1.47546	3.6876	3.26796	1.50656	3.62547	0.693619	1.18091	4.72652	1.89657	4.26212
YBL039W-B	51.4274	37.6396	43.8165	77.7932	106.871	44.2296	77.7042	86.1347	132.557	44.7945	63.9324	43.7176	83.2837	102.853	52.0205	73.1428	74.1405	44.4812
YDL013W	5.87455	9.05162	6.39135	4.53512	4.45036	11.0195	6.57632	6.65034	5.75387	6.36923	8.64895	6.57411	9.51968	2.25159	6.1669	8.74739	8.29593	9.22005
